timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-11-06 20:38:18,peace,"#Shameful #TheSwamp won! 
Violence conquered #Peace but 
Strange #Mysteriouswaysofthelord 
#TheLordWorksMysteriously 
We Must Never forget what happened with the #bidenriots fear burning looting won! 
We can only #prayforAmerica 
Whatever Gods Divine plan is!
#JesusIsLord",,,,gypsies_heather,#pray U.S.A.   *hugs †,"3,669","3,760",0,Shameful TheSwamp Peace Mysteriouswaysofthelord TheLordWorksMysteriously bidenriots prayforAmerica JesusIsLord,shameful the swamp peace mysterious ways of the lord the lord works mysteriously biden riots pray for america jesus is lord,  won Violence conquered  but Strange   We Must Never forget what happened with the  fear burning looting won We can only  Whatever Gods Divine plan is,"['won', 'violence', 'conquered', 'but', 'strange', 'we', 'must', 'never', 'forget', 'what', 'happened', 'with', 'the', 'fear', 'burning', 'looting', 'won', 'we', 'can', 'only', 'whatever', 'gods', 'divine', 'plan', 'is']","['violence', 'conquered', 'strange', 'must', 'never', 'forget', 'happened', 'fear', 'burning', 'looting', 'whatever', 'gods', 'divine', 'plan']","['shameful', 'the', 'swamp', 'peace', 'mysterious', 'ways', 'of', 'the', 'lord', 'the', 'lord', 'works', 'mysteriously', 'biden', 'riots', 'pray', 'for', 'america', 'jesus', 'is', 'lord']","['shameful', 'swamp', 'peace', 'mysterious', 'ways', 'lord', 'lord', 'works', 'mysteriously', 'biden', 'riots', 'pray', 'america', 'jesus', 'lord']",USA
2020-11-07 23:35:27,peace,"'Le Roi est mort, Vive le Roi' 
nb @JoeBiden-NO NEW WARS
Filleann an feall ar an bhfeallaire
#Elections2020 
May equal humans #Yemen #Syria #Libya #Iraq #Palestine #Afghanistan ; al destroyed 2003-2020 by USA/UK millions bombs see tidal wave of hope, justice, Slan(nb Gael:)#Peace",1.0,7,7,lauramarsh70,"#Aberdeen
Obar Dheathain","7,375","6,706",0,Elections2020 Yemen Syria Libya Iraq Palestine Afghanistan Peace,elections 2020yemensyrialibyairaq palestine afghanistan peace,Le Roi est mort Vive le Roi nb NO NEW WARSFilleann an feall ar an bhfeallaire May equal humans        al destroyed  by USAUK millions bombs see tidal wave of hope justice Slannb Gael,"['le', 'roi', 'est', 'mort', 'vive', 'le', 'roi', 'nb', 'no', 'new', 'warsfilleann', 'an', 'feall', 'ar', 'an', 'bhfeallaire', 'may', 'equal', 'humans', 'al', 'destroyed', 'by', 'usauk', 'millions', 'bombs', 'see', 'tidal', 'wave', 'of', 'hope', 'justice', 'slannb', 'gael']","['le', 'roi', 'est', 'mort', 'vive', 'le', 'roi', 'nb', 'new', 'warsfilleann', 'feall', 'ar', 'bhfeallaire', 'may', 'equal', 'humans', 'al', 'destroyed', 'usauk', 'millions', 'bombs', 'see', 'tidal', 'wave', 'hope', 'justice', 'slannb', 'gael']","['elections', '2020yemensyrialibyairaq', 'palestine', 'afghanistan', 'peace']","['elections', '2020yemensyrialibyairaq', 'palestine', 'afghanistan', 'peace']",Yemen
2020-11-07 23:19:30,peace,Floated the Harpeth River on a beautiful day. Absolutely fishing ; loving life.  #peace #rivers #fishing #USA,1.0,,20,Tim_Easton,"Nashville, TN",972,"3,487",0,peace rivers fishing USA,peace rivers fishing usa,Floated the Harpeth River on a beautiful day Absolutely fishing  loving life     ,"['floated', 'the', 'harpeth', 'river', 'on', 'a', 'beautiful', 'day', 'absolutely', 'fishing', 'loving', 'life']","['floated', 'harpeth', 'river', 'beautiful', 'day', 'absolutely', 'fishing', 'loving', 'life']","['peace', 'rivers', 'fishing', 'usa']","['peace', 'rivers', 'fishing', 'usa']",USA
2020-11-07 23:18:06,peace,"#Iamastrongwomen 

#KamalaHarris 
#MeganRapinoe 

#bidenharis2020 

 #sports #World #Peace #Cooperation #women #Berlin #Amman #NewYork",,,,YahyaHonline,Berlin,425,190,0,Iamastrongwomen KamalaHarris MeganRapinoe bidenharis2020 sports World Peace Cooperation women Berlin Amman NewYork,i am a strong women kamala harris megan rapinoebidenharis2020 sports world peace cooperation women berlin amman new york,            ,[],[],"['i', 'am', 'a', 'strong', 'women', 'kamala', 'harris', 'megan', 'rapinoebidenharis2020', 'sports', 'world', 'peace', 'cooperation', 'women', 'berlin', 'amman', 'new', 'york']","['strong', 'women', 'kamala', 'harris', 'megan', 'rapinoebidenharis2020', 'sports', 'world', 'peace', 'cooperation', 'women', 'berlin', 'amman', 'new', 'york']",USA
2020-11-07 23:09:13,peace,"Hopefully @KamalaHarris understands dynamics of #Pakistan ; #India. It's important for Indians to wake up from the #pimp vaccine that #Modi had administered.

Although I don't like @ImranKhanPTI but he is the best person to bring #peace in the region. 

#covid19 
#coronavirus",,,,s4455660000,,0,0,0,Pakistan India pimp Modi peace covid19 coronavirus,pakistan india pimpmodipeacecovid19 coronavirus,Hopefully  understands dynamics of    Its important for Indians to wake up from the  vaccine that  had administeredAlthough I dont like  but he is the best person to bring  in the region  ,"['hopefully', 'understands', 'dynamics', 'of', 'its', 'important', 'for', 'indians', 'to', 'wake', 'up', 'from', 'the', 'vaccine', 'that', 'had', 'administeredalthough', 'i', 'dont', 'like', 'but', 'he', 'is', 'the', 'best', 'person', 'to', 'bring', 'in', 'the', 'region']","['hopefully', 'understands', 'dynamics', 'important', 'indians', 'wake', 'vaccine', 'administeredalthough', 'dont', 'like', 'best', 'person', 'bring', 'region']","['pakistan', 'india', 'pimpmodipeacecovid19', 'coronavirus']","['pakistan', 'india', 'pimpmodipeacecovid19', 'coronavirus']",covid
2020-11-07 23:01:03,peace,"Listening to Come Together-
The Beatles 

#Election2020results #ElectionResults2020 #elections #BidenHarris2020 #Biden #BidenHarris #usa #USAelection2020 #US #TheBeatles #ComeTogether #peace #cristalcarrington #worldpeace",,,1,LongIslandPop,Worldwide,131,955,0,Election2020results ElectionResults2020 elections BidenHarris2020 Biden BidenHarris usa USAelection2020 US TheBeatles ComeTogether peace cristalcarrington worldpeace,election 2020 results election results 2020 elections biden harris 2020bidenbiden harris usa usa election 2020us the beatles come together peace cristal carrington world peace,Listening to Come TogetherThe Beatles              ,"['listening', 'to', 'come', 'togetherthe', 'beatles']","['listening', 'come', 'togetherthe', 'beatles']","['election', '2020', 'results', 'election', 'results', '2020', 'elections', 'biden', 'harris', '2020bidenbiden', 'harris', 'usa', 'usa', 'election', '2020us', 'the', 'beatles', 'come', 'together', 'peace', 'cristal', 'carrington', 'world', 'peace']","['election', '2020', 'results', 'election', 'results', '2020', 'elections', 'biden', 'harris', '2020bidenbiden', 'harris', 'usa', 'usa', 'election', '2020us', 'beatles', 'come', 'together', 'peace', 'cristal', 'carrington', 'world', 'peace']",USA
2020-11-07 23:00:56,peace,#usa #trump #bidenharris2020 #makeamericagreatagain #election2020 #peace #theworldneedstoheal #healing https://instagram.com/p/CHTqWt1nZbF/?igshid=1g27n4tpbvona…,,,,Elizabe04116522,,114,3,0,usa trump bidenharris2020 makeamericagreatagain election2020 peace theworldneedstoheal healing,usatrumpbidenharris2020 make america great again election 2020 peace the world needs to heal healing,        ,[],[],"['usatrumpbidenharris2020', 'make', 'america', 'great', 'again', 'election', '2020', 'peace', 'the', 'world', 'needs', 'to', 'heal', 'healing']","['usatrumpbidenharris2020', 'make', 'america', 'great', 'election', '2020', 'peace', 'world', 'needs', 'heal', 'healing']",USA
2020-11-07 23:00:17,peace,"What a beautiful heartwarming embrace. #Congratulations #VicePresidentElectHarris! Our nation yearns for your vision, energy and #leadership for #equity #unity #peace #BlackLivesMatter",,,3,ddbragg,"Chicago, IL",953,801,0,Congratulations VicePresidentElectHarris leadership equity unity peace BlackLivesMatter,congratulations vice president elect harris leadership equity unity peace black lives matter,What a beautiful heartwarming embrace   Our nation yearns for your vision energy and  for    ,"['what', 'a', 'beautiful', 'heartwarming', 'embrace', 'our', 'nation', 'yearns', 'for', 'your', 'vision', 'energy', 'and', 'for']","['beautiful', 'heartwarming', 'embrace', 'nation', 'yearns', 'vision', 'energy']","['congratulations', 'vice', 'president', 'elect', 'harris', 'leadership', 'equity', 'unity', 'peace', 'black', 'lives', 'matter']","['congratulations', 'vice', 'president', 'elect', 'harris', 'leadership', 'equity', 'unity', 'peace', 'black', 'lives', 'matter']",USA
2020-11-07 22:50:52,peace,"Maybe now the US can start to go back to LEADING in the world, instead of HATING it. #bidenharis2020 #peace #leading",,,,Admiral_EliW,NY,785,354,0,bidenharis2020 peace leading,bidenharis2020 peace leading,Maybe now the US can start to go back to LEADING in the world instead of HATING it   ,"['maybe', 'now', 'the', 'us', 'can', 'start', 'to', 'go', 'back', 'to', 'leading', 'in', 'the', 'world', 'instead', 'of', 'hating', 'it']","['maybe', 'us', 'start', 'go', 'back', 'leading', 'world', 'instead', 'hating']","['bidenharis2020', 'peace', 'leading']","['bidenharis2020', 'peace', 'leading']",USA
2020-11-07 22:38:10,peace,"#JOY #LOVE #peace #PeaceAndUnity #BidenHarris2020 #BidenHarris WE WILL NEVER TAKE #DEMOCRACY FOR GRANTED AGAIN!!!! RIGHT, AMERICA? WE PLEDGE TODAY TO CHERISH AND PROTECT OUR FRAGILE DEMOCRACY!",,,,rr7lv,USA/TN,11.4K,10.4K,0,JOY LOVE peace PeaceAndUnity BidenHarris2020 BidenHarris DEMOCRACY,joy love peace peace and unity bidenharris2020biden harris democracy,      WE WILL NEVER TAKE  FOR GRANTED AGAIN RIGHT AMERICA WE PLEDGE TODAY TO CHERISH AND PROTECT OUR FRAGILE DEMOCRACY,"['we', 'will', 'never', 'take', 'for', 'granted', 'again', 'right', 'america', 'we', 'pledge', 'today', 'to', 'cherish', 'and', 'protect', 'our', 'fragile', 'democracy']","['never', 'take', 'granted', 'right', 'america', 'pledge', 'today', 'cherish', 'protect', 'fragile', 'democracy']","['joy', 'love', 'peace', 'peace', 'and', 'unity', 'bidenharris2020biden', 'harris', 'democracy']","['joy', 'love', 'peace', 'peace', 'unity', 'bidenharris2020biden', 'harris', 'democracy']",USA
2020-11-07 22:36:30,peace,"Look at this! Peaceful protest against Corona measures, Germany, Leipzig, Nov 7th 2020. 
#le0711 #Querdenken #coronavirus #Germany #freedom #peace #PeacefulProtest",1.0,2,4,DickeFaxen,Europe,103,820,0,le0711 Querdenken coronavirus Germany freedom peace PeacefulProtest,le0711querdenken coronavirus germany freedom peace peaceful protest,Look at this Peaceful protest against Corona measures Germany Leipzig Nov th        ,"['look', 'at', 'this', 'peaceful', 'protest', 'against', 'corona', 'measures', 'germany', 'leipzig', 'nov', 'th']","['look', 'peaceful', 'protest', 'corona', 'measures', 'germany', 'leipzig', 'nov', 'th']","['le0711querdenken', 'coronavirus', 'germany', 'freedom', 'peace', 'peaceful', 'protest']","['le0711querdenken', 'coronavirus', 'germany', 'freedom', 'peace', 'peaceful', 'protest']",covid
2020-11-07 22:32:18,peace,#PeaceforArmenians #Peace #RecognizeArtsakh,,1,1,mistermava,Armenia,135,46,0,PeaceforArmenians Peace RecognizeArtsakh,peace for armenians peace recognize artsakh,  ,[],[],"['peace', 'for', 'armenians', 'peace', 'recognize', 'artsakh']","['peace', 'armenians', 'peace', 'recognize', 'artsakh']",Azerbaijan_Armenia
2020-11-07 22:25:58,peace,"May the Almighty forgives and saves America. The people must obey Elohim more than the human beings. In Yahweh, we trust! His Court will be standing. Read, share, ; RT this https://wp.me/p80ses-CA #Usa2020 #Israel #Twitter #like #Peace #Trending",,,,DailyBibleTruth,Israel,726,719,0,Usa2020 Israel Twitter like Peace Trending,usa2020 israel twitter like peace trending,May the Almighty forgives and saves America The people must obey Elohim more than the human beings In Yahweh we trust His Court will be standing Read share  RT this       ,"['may', 'the', 'almighty', 'forgives', 'and', 'saves', 'america', 'the', 'people', 'must', 'obey', 'elohim', 'more', 'than', 'the', 'human', 'beings', 'in', 'yahweh', 'we', 'trust', 'his', 'court', 'will', 'be', 'standing', 'read', 'share', 'rt', 'this']","['may', 'almighty', 'forgives', 'saves', 'america', 'people', 'must', 'obey', 'elohim', 'human', 'beings', 'yahweh', 'trust', 'court', 'standing', 'read', 'share', 'rt']","['usa2020', 'israel', 'twitter', 'like', 'peace', 'trending']","['usa2020', 'israel', 'twitter', 'like', 'peace', 'trending']",USA
2020-11-07 22:23:53,peace,"Galatians 5:22&nbsp;
But the fruit of the Spirit is love, joy, peace, patience, kindness, goodness, faithfulness.

#kindness
#Peace
#AmericaHasDecided 
#AmericaChoseBiden",,,3,okamalita,,"6,700","6,095",0,kindness Peace AmericaHasDecided AmericaChoseBiden,kindness peace america has decided america chose biden,Galatians nbspBut the fruit of the Spirit is love joy peace patience kindness goodness faithfulness ,"['galatians', 'nbspbut', 'the', 'fruit', 'of', 'the', 'spirit', 'is', 'love', 'joy', 'peace', 'patience', 'kindness', 'goodness', 'faithfulness']","['galatians', 'nbspbut', 'fruit', 'spirit', 'love', 'joy', 'peace', 'patience', 'kindness', 'goodness', 'faithfulness']","['kindness', 'peace', 'america', 'has', 'decided', 'america', 'chose', 'biden']","['kindness', 'peace', 'america', 'decided', 'america', 'chose', 'biden']",USA
2020-11-07 22:21:12,peace,"Life is #infinite.
#worldtradecenter #sunset #lowereastside #newyorkforever #beautiful #staysafe #coronavirus #truth #peace #believe #reach #blessings #bekind #vibes #nyc #love #teamLOVE #music #songwriter #producer #professor #teacher #guyswithbeards #bodybuilder #muscle",,2,7,MikeGuerriero,NYC,371,548,0,infinite worldtradecenter sunset lowereastside newyorkforever beautiful staysafe coronavirus truth peace believe reach blessings bekind vibes nyc love teamLOVE music songwriter producer professor teacher guyswithbeards bodybuilder muscle,infinite world trade center sunset lower eastside new york forever beautiful stay safe coronavirus truth peace believe reach blessings be kind vibes nyc love team love music songwriter producer professor teacher guys with beards bodybuilder muscle,Life is                         ,"['life', 'is']",['life'],"['infinite', 'world', 'trade', 'center', 'sunset', 'lower', 'eastside', 'new', 'york', 'forever', 'beautiful', 'stay', 'safe', 'coronavirus', 'truth', 'peace', 'believe', 'reach', 'blessings', 'be', 'kind', 'vibes', 'nyc', 'love', 'team', 'love', 'music', 'songwriter', 'producer', 'professor', 'teacher', 'guys', 'with', 'beards', 'bodybuilder', 'muscle']","['infinite', 'world', 'trade', 'center', 'sunset', 'lower', 'eastside', 'new', 'york', 'forever', 'beautiful', 'stay', 'safe', 'coronavirus', 'truth', 'peace', 'believe', 'reach', 'blessings', 'kind', 'vibes', 'nyc', 'love', 'team', 'love', 'music', 'songwriter', 'producer', 'professor', 'teacher', 'guys', 'beards', 'bodybuilder', 'muscle']",covid
2020-11-07 22:18:03,peace,"#JoeBiden #KamalaHarris welcome for your new fonction I hope it will be for peace for your country #US and also, for your part, for the world, every where you can do it #peace #againstracsim #AccordDeParis  and so else. be #credible and sure thank you no #fake",,1,1,evah5m,Paris,"1,243",893,0,JoeBiden KamalaHarris US peace againstracsim AccordDeParis credible fake,joe biden kamala harris us peace against rac sim accord de paris credible fake,  welcome for your new fonction I hope it will be for peace for your country  and also for your part for the world every where you can do it     and so else be  and sure thank you no ,"['welcome', 'for', 'your', 'new', 'fonction', 'i', 'hope', 'it', 'will', 'be', 'for', 'peace', 'for', 'your', 'country', 'and', 'also', 'for', 'your', 'part', 'for', 'the', 'world', 'every', 'where', 'you', 'can', 'do', 'it', 'and', 'so', 'else', 'be', 'and', 'sure', 'thank', 'you', 'no']","['welcome', 'new', 'fonction', 'hope', 'peace', 'country', 'also', 'part', 'world', 'every', 'else', 'sure', 'thank']","['joe', 'biden', 'kamala', 'harris', 'us', 'peace', 'against', 'rac', 'sim', 'accord', 'de', 'paris', 'credible', 'fake']","['joe', 'biden', 'kamala', 'harris', 'us', 'peace', 'rac', 'sim', 'accord', 'de', 'paris', 'credible', 'fake']",USA
2020-11-07 22:15:36,peace,"#everyvotecounts 
#presidentbiden
#vicepresidentharris
#federalelectioncommission 
#practicedemocracy 
#pluralism 
#peacefultransition
#peace 
#count 

@ArtsforBiden 
@Women4Biden 
@Blklivesmatter 

#myneighborhood
#myciviccenter
#downtownlosangeles
#dtla",,1,1,daleiden_sara,"Los Angeles, CA",918,155,0,everyvotecounts presidentbiden vicepresidentharris federalelectioncommission practicedemocracy pluralism peacefultransition peace count myneighborhood myciviccenter downtownlosangeles dtla,every vote counts president biden vice president harris federal election commission practice democracy pluralism peaceful transition peace count my neighborhood my civic center downtown los angeles dtla,         ,[],[],"['every', 'vote', 'counts', 'president', 'biden', 'vice', 'president', 'harris', 'federal', 'election', 'commission', 'practice', 'democracy', 'pluralism', 'peaceful', 'transition', 'peace', 'count', 'my', 'neighborhood', 'my', 'civic', 'center', 'downtown', 'los', 'angeles', 'dtla']","['every', 'vote', 'counts', 'president', 'biden', 'vice', 'president', 'harris', 'federal', 'election', 'commission', 'practice', 'democracy', 'pluralism', 'peaceful', 'transition', 'peace', 'count', 'neighborhood', 'civic', 'center', 'downtown', 'los', 'angeles', 'dtla']",USA
2020-11-07 22:10:37,peace,Purple is the new national color! @KamalaHarris @JoeBiden  #JoeBiden #cnn @cnn #nbc #peace,,,1,Shannon__McGann,"Los Angeles, CA",68,29,0,JoeBiden cnn nbc peace,joe biden cnn nbc peace,Purple is the new national color        ,"['purple', 'is', 'the', 'new', 'national', 'color']","['purple', 'new', 'national', 'color']","['joe', 'biden', 'cnn', 'nbc', 'peace']","['joe', 'biden', 'cnn', 'nbc', 'peace']",USA
2020-11-07 22:04:20,peace,"To the world countries:
The first country that will #RecognizeArtsakhRepublic will be forever written in the history books as an ambassador of #Peace and #Humanity !!! #PeaceforArmenians #RecognizeArtsakh",2.0,3,3,ZarafromArmenia,Armenia Shushi,118,96,0,RecognizeArtsakhRepublic Peace Humanity PeaceforArmenians RecognizeArtsakh,recognize artsakh republic peace humanity peace for armenians recognize artsakh,To the world countriesThe first country that will  will be forever written in the history books as an ambassador of  and    ,"['to', 'the', 'world', 'countriesthe', 'first', 'country', 'that', 'will', 'will', 'be', 'forever', 'written', 'in', 'the', 'history', 'books', 'as', 'an', 'ambassador', 'of', 'and']","['world', 'countriesthe', 'first', 'country', 'forever', 'written', 'history', 'books', 'ambassador']","['recognize', 'artsakh', 'republic', 'peace', 'humanity', 'peace', 'for', 'armenians', 'recognize', 'artsakh']","['recognize', 'artsakh', 'republic', 'peace', 'humanity', 'peace', 'armenians', 'recognize', 'artsakh']",Azerbaijan_Armenia
2020-11-07 21:54:10,peace,Congratulations @JoeBiden and @KamalaHarris wonderful news. #climatechange action hope restored #bidenharis2020 #compassion #love #peace #PlanetEarth Thank you,,,,kate5rimmy,Australia,716,336,0,climatechange bidenharis2020 compassion love peace PlanetEarth,climate change bidenharis2020 compassion love peace planet earth,Congratulations  and  wonderful news  action hope restored      Thank you,"['congratulations', 'and', 'wonderful', 'news', 'action', 'hope', 'restored', 'thank', 'you']","['congratulations', 'wonderful', 'news', 'action', 'hope', 'restored', 'thank']","['climate', 'change', 'bidenharis2020', 'compassion', 'love', 'peace', 'planet', 'earth']","['climate', 'change', 'bidenharis2020', 'compassion', 'love', 'peace', 'planet', 'earth']",USA
2020-11-07 21:48:01,peace,With great power comes great responsibility @JoeBiden prove to the #Americans and the rest of the world that you will be better than @POTUS #JoeBidenKamalaHarris2020 #JoeBiden #46thPresident make America great again #Peace #TrumpOut,,3,4,t4jkhan,"England, L.A, Dubai, India",629,20.9K,0,Americans JoeBidenKamalaHarris2020 JoeBiden 46thPresident Peace TrumpOut,americans joe biden kamala harris 2020joebiden46th president peace trump out,With great power comes great responsibility  prove to the  and the rest of the world that you will be better than     make America great again  ,"['with', 'great', 'power', 'comes', 'great', 'responsibility', 'prove', 'to', 'the', 'and', 'the', 'rest', 'of', 'the', 'world', 'that', 'you', 'will', 'be', 'better', 'than', 'make', 'america', 'great', 'again']","['great', 'power', 'comes', 'great', 'responsibility', 'prove', 'rest', 'world', 'better', 'make', 'america', 'great']","['americans', 'joe', 'biden', 'kamala', 'harris', '2020joebiden46th', 'president', 'peace', 'trump', 'out']","['americans', 'joe', 'biden', 'kamala', 'harris', '2020joebiden46th', 'president', 'peace', 'trump']",USA
2020-11-07 21:44:59,peace,Check out @systemofadown ‘s new music - revolutionary! Stand strong against evil #SOAD #SystemOfADown #ArtsakhStrong #RecognizeArtsakh #peace #PeaceforArmenians,,2,1,AMSNaturals,"Honolulu, Hawaii",520,506,0,SOAD SystemOfADown ArtsakhStrong RecognizeArtsakh peace PeaceforArmenians,soad system of a down artsakh strong recognize artsakh peace peace for armenians,Check out  ‘s new music  revolutionary Stand strong against evil      ,"['check', 'out', '‘', 's', 'new', 'music', 'revolutionary', 'stand', 'strong', 'against', 'evil']","['check', '‘', 'new', 'music', 'revolutionary', 'stand', 'strong', 'evil']","['soad', 'system', 'of', 'a', 'down', 'artsakh', 'strong', 'recognize', 'artsakh', 'peace', 'peace', 'for', 'armenians']","['soad', 'system', 'artsakh', 'strong', 'recognize', 'artsakh', 'peace', 'peace', 'armenians']",Azerbaijan_Armenia
2020-11-07 21:39:37,peace,"Michael's music is the music of #love , #peace  and #democracy 

#ManInTheMirror  #MichaelJackson #Election2020 #JoeBidenKamalaHarris2020",,,2,hahehmann,Europe,"1,161",456,0,love peace democracy ManInTheMirror MichaelJackson Election2020 JoeBidenKamalaHarris2020,love peace democracy man in the mirror michael jackson election 2020joebidenkamala harris 2020,Michaels music is the music of     and      ,"['michaels', 'music', 'is', 'the', 'music', 'of', 'and']","['michaels', 'music', 'music']","['love', 'peace', 'democracy', 'man', 'in', 'the', 'mirror', 'michael', 'jackson', 'election', '2020joebidenkamala', 'harris', '2020']","['love', 'peace', 'democracy', 'man', 'mirror', 'michael', 'jackson', 'election', '2020joebidenkamala', 'harris', '2020']",USA
2020-11-07 21:35:10,peace,"I feel like a weight has been lifted off of so many of us in the USA. We can finally feel at peace and know that we are going to be in a better place. 

@JoeBiden @WhiteHouse #USA #Election2020 #WeWon #peace",,,1,jbohal,United States,695,138,0,USA Election2020 WeWon peace,usa election 2020wewon peace,I feel like a weight has been lifted off of so many of us in the USA We can finally feel at peace and know that we are going to be in a better place      ,"['i', 'feel', 'like', 'a', 'weight', 'has', 'been', 'lifted', 'off', 'of', 'so', 'many', 'of', 'us', 'in', 'the', 'usa', 'we', 'can', 'finally', 'feel', 'at', 'peace', 'and', 'know', 'that', 'we', 'are', 'going', 'to', 'be', 'in', 'a', 'better', 'place']","['feel', 'like', 'weight', 'lifted', 'many', 'us', 'usa', 'finally', 'feel', 'peace', 'know', 'going', 'better', 'place']","['usa', 'election', '2020wewon', 'peace']","['usa', 'election', '2020wewon', 'peace']",USA
2020-11-07 21:31:51,peace,#Civilians deserve #peace. #Ethiopia deserves peace! Let’s call for an immediate halt of to the #attacks and talk #peace please!  The current cut off is unacceptable. People from outside have no means to know how their loved ones are. #tigray #notowar #unblockTigray,,,2,Maral_KJ,"Juba, South Sudan",672,199,0,Civilians peace Ethiopia attacks peace tigray notowar unblockTigray,civilians peace ethiopia attacks peace tigray no to war unblock tigray, deserve   deserves peace Lets call for an immediate halt of to the  and talk  please  The current cut off is unacceptable People from outside have no means to know how their loved ones are   ,"['deserve', 'deserves', 'peace', 'lets', 'call', 'for', 'an', 'immediate', 'halt', 'of', 'to', 'the', 'and', 'talk', 'please', 'the', 'current', 'cut', 'off', 'is', 'unacceptable', 'people', 'from', 'outside', 'have', 'no', 'means', 'to', 'know', 'how', 'their', 'loved', 'ones', 'are']","['deserve', 'deserves', 'peace', 'lets', 'call', 'immediate', 'halt', 'talk', 'please', 'current', 'cut', 'unacceptable', 'people', 'outside', 'means', 'know', 'loved', 'ones']","['civilians', 'peace', 'ethiopia', 'attacks', 'peace', 'tigray', 'no', 'to', 'war', 'unblock', 'tigray']","['civilians', 'peace', 'ethiopia', 'attacks', 'peace', 'tigray', 'war', 'unblock', 'tigray']",Africa
2020-11-07 21:24:27,peace,"Breathing out with @sophia.ulrych. 
#worldtradecenter #sunset #lowereastside #newyorkforever #beautiful #staysafe #coronavirus #truth #peace #blessings #bekind #vibes #shine #nyc #love #teamLOVE #music #songwriter #producer #professor #teacher #guyswithbeards #bodybuilder",,1,4,MikeGuerriero,NYC,371,548,0,worldtradecenter sunset lowereastside newyorkforever beautiful staysafe coronavirus truth peace blessings bekind vibes shine nyc love teamLOVE music songwriter producer professor teacher guyswithbeards bodybuilder,world trade center sunset lower eastside new york forever beautiful stay safe coronavirus truth peace blessings be kind vibes shine nyc love team love music songwriter producer professor teacher guys with beards bodybuilder,Breathing out with ulrych                       ,"['breathing', 'out', 'with', 'ulrych']","['breathing', 'ulrych']","['world', 'trade', 'center', 'sunset', 'lower', 'eastside', 'new', 'york', 'forever', 'beautiful', 'stay', 'safe', 'coronavirus', 'truth', 'peace', 'blessings', 'be', 'kind', 'vibes', 'shine', 'nyc', 'love', 'team', 'love', 'music', 'songwriter', 'producer', 'professor', 'teacher', 'guys', 'with', 'beards', 'bodybuilder']","['world', 'trade', 'center', 'sunset', 'lower', 'eastside', 'new', 'york', 'forever', 'beautiful', 'stay', 'safe', 'coronavirus', 'truth', 'peace', 'blessings', 'kind', 'vibes', 'shine', 'nyc', 'love', 'team', 'love', 'music', 'songwriter', 'producer', 'professor', 'teacher', 'guys', 'beards', 'bodybuilder']",covid
2020-11-07 21:23:34,peace,#HealAmerica #Democracy #BlackLivesMatter #BidenHarris2020ToSaveAmerica #Peace #Respect #LoveWins,,,,Crysanne1,Covering the Globe,"4,570","1,484",0,HealAmerica Democracy BlackLivesMatter BidenHarris2020ToSaveAmerica Peace Respect LoveWins,heal america democracy black lives matter bidenharris2020 to save america peace respect love wins,      ,[],[],"['heal', 'america', 'democracy', 'black', 'lives', 'matter', 'bidenharris2020', 'to', 'save', 'america', 'peace', 'respect', 'love', 'wins']","['heal', 'america', 'democracy', 'black', 'lives', 'matter', 'bidenharris2020', 'save', 'america', 'peace', 'respect', 'love', 'wins']",USA
2020-11-08 23:38:58,peace,Let the bells of Peace ring!         #ImadHamad #AHRC #AHRCUSA #Peace,,,,AHRCUSA,"Dearborn Michigan, U.S.A.","2,865",698,0,ImadHamad AHRC AHRCUSA Peace,imad hamada hrc ahrc usa peace,Let the bells of Peace ring            ,"['let', 'the', 'bells', 'of', 'peace', 'ring']","['let', 'bells', 'peace', 'ring']","['imad', 'hamada', 'hrc', 'ahrc', 'usa', 'peace']","['imad', 'hamada', 'hrc', 'ahrc', 'usa', 'peace']",USA
2020-11-08 23:36:54,peace,"#MichaelJackson's message of peace is relevant more than ever. 
#Artsakh #NagornoKarabakh #Peace #StopAzeriWarCrimes",,1,1,Sona2001Sona,"Prague, Czech Republic",87,90,0,MichaelJackson Artsakh NagornoKarabakh Peace StopAzeriWarCrimes,michael jackson artsakh nagorno karabakh peace stop azeri war crimes,s message of peace is relevant more than ever    ,"['s', 'message', 'of', 'peace', 'is', 'relevant', 'more', 'than', 'ever']","['message', 'peace', 'relevant', 'ever']","['michael', 'jackson', 'artsakh', 'nagorno', 'karabakh', 'peace', 'stop', 'azeri', 'war', 'crimes']","['michael', 'jackson', 'artsakh', 'nagorno', 'karabakh', 'peace', 'stop', 'azeri', 'war', 'crimes']",Azerbaijan_Armenia
